date,views,title
2020-09-24,3446,Chess
2020-09-25,3813,Chess
2020-09-26,3620,Chess
2020-09-27,3784,Chess
2020-09-28,3596,Chess
2020-09-29,3754,Chess
2020-09-30,3517,Chess
2020-10-01,3516,Chess
2020-10-02,3165,Chess
2020-10-03,3301,Chess
2020-10-04,3420,Chess
2020-10-05,3620,Chess
2020-10-06,3575,Chess
2020-10-07,3694,Chess
2020-10-08,3862,Chess
2020-10-09,3749,Chess
2020-10-10,3959,Chess
2020-10-11,3841,Chess
2020-10-12,4011,Chess
2020-10-13,4093,Chess
2020-10-14,3738,Chess
2020-10-15,4307,Chess
2020-10-16,3850,Chess
2020-10-17,3536,Chess
2020-10-18,3834,Chess
2020-10-19,3870,Chess
2020-10-20,4427,Chess
2020-10-21,4082,Chess
2020-10-22,4253,Chess
2020-10-23,4426,Chess
2020-10-24,6436,Chess
2020-10-25,9737,Chess
2020-10-26,10839,Chess
2020-10-27,12187,Chess
2020-10-28,11866,Chess
2020-10-29,12350,Chess
2020-10-30,12350,Chess
2020-10-31,13906,Chess
2020-11-01,16073,Chess
2020-11-02,14936,Chess
2020-11-03,13605,Chess
2020-11-04,10592,Chess
2020-11-05,12113,Chess
2020-11-06,12583,Chess
2020-11-07,14245,Chess
2020-11-08,15999,Chess
2020-11-09,16406,Chess
2020-11-10,15474,Chess
2020-11-11,15338,Chess
2020-11-12,15282,Chess
2020-11-13,14373,Chess
2020-11-14,16693,Chess
2020-11-15,19219,Chess
2020-11-16,17375,Chess
2020-11-17,14020,Chess
2020-11-18,14167,Chess
2020-11-19,13549,Chess
2020-11-20,13021,Chess
2020-11-21,14815,Chess
2020-11-22,16274,Chess
2020-11-23,14325,Chess
2020-11-24,13847,Chess
2020-11-25,14069,Chess
2020-11-26,13864,Chess
2020-11-27,14234,Chess
2020-11-28,15607,Chess
2020-11-29,16402,Chess
2020-11-30,14477,Chess
2020-12-01,13070,Chess
2020-12-02,12322,Chess
2020-12-03,12034,Chess
2020-12-04,11886,Chess
2020-12-05,12732,Chess
2020-12-06,13640,Chess
2020-12-07,12591,Chess
2020-12-08,11478,Chess
2020-12-09,11438,Chess
2020-12-10,11236,Chess
2020-12-11,10468,Chess
2020-12-12,11412,Chess
2020-12-13,12155,Chess
2020-12-14,11609,Chess
2020-12-15,10364,Chess
2020-12-16,9987,Chess
2020-12-17,9840,Chess
2020-12-18,9613,Chess
2020-12-19,9920,Chess
2020-12-20,10777,Chess
2020-12-21,10051,Chess
2020-12-22,9516,Chess
2020-12-23,9125,Chess
2020-12-24,8960,Chess
2020-12-25,9680,Chess
2020-12-26,11036,Chess
2020-12-27,11448,Chess
2020-12-28,11482,Chess
2020-12-29,11068,Chess
2020-12-30,10964,Chess
2020-12-31,9774,Chess
2021-01-01,10608,Chess
2021-01-02,12021,Chess
2021-01-03,12155,Chess
2021-01-04,10322,Chess
2021-01-05,10170,Chess
2021-01-06,9535,Chess
2021-01-07,8714,Chess
2021-01-08,8776,Chess
2021-01-09,8867,Chess
2021-01-10,9242,Chess
2021-01-11,8785,Chess
2021-01-12,9072,Chess
2021-01-13,9197,Chess
2021-01-14,8928,Chess
2021-01-15,8552,Chess
2021-01-16,8554,Chess
2021-01-17,9192,Chess
2021-01-18,8651,Chess
2021-01-19,8313,Chess
2021-01-20,7960,Chess
2021-01-21,7587,Chess
2021-01-22,7962,Chess
2021-01-23,8054,Chess
2021-01-24,8473,Chess
2021-01-25,8224,Chess
2021-01-26,7918,Chess
2021-01-27,7898,Chess
2021-01-28,7440,Chess
2021-01-29,6886,Chess
2021-01-30,7523,Chess
2021-01-31,7459,Chess
2021-02-01,7594,Chess
2021-02-02,6978,Chess
2021-02-03,6965,Chess
2021-02-04,6919,Chess
2021-02-05,6937,Chess
2021-02-06,6713,Chess
2021-02-07,7395,Chess
2021-02-08,6632,Chess
2021-02-09,6836,Chess
2021-02-10,6707,Chess
2021-02-11,7111,Chess
2021-02-12,6765,Chess
2021-02-13,6453,Chess
2021-02-14,7101,Chess
2021-02-15,7131,Chess
2021-02-16,6823,Chess
2021-02-17,6782,Chess
2021-02-18,6617,Chess
2021-02-19,6468,Chess
2021-02-20,6521,Chess
2021-02-21,7422,Chess
2021-02-22,7081,Chess
2021-02-23,7078,Chess
2021-02-24,7396,Chess
2021-02-25,6984,Chess
2021-02-26,7086,Chess
2021-02-27,6816,Chess
2021-02-28,7189,Chess
2021-03-01,7520,Chess
2021-03-02,7003,Chess
2021-03-03,6883,Chess
2021-03-04,7113,Chess
2021-03-05,6607,Chess
2021-03-06,6568,Chess
2021-03-07,7103,Chess
2021-03-08,7237,Chess
2021-03-09,6595,Chess
2021-03-10,6440,Chess
2021-03-11,6598,Chess
2021-03-12,6278,Chess
2021-03-13,6172,Chess
2021-03-14,6754,Chess
2021-03-15,6537,Chess
2021-03-16,6743,Chess
2021-03-17,6324,Chess
2021-03-18,6426,Chess
2021-03-19,6239,Chess
2021-03-20,5913,Chess
2021-03-21,6208,Chess
2021-03-22,7148,Chess
2021-03-23,6652,Chess
2021-03-24,6554,Chess
2021-03-25,6171,Chess
2021-03-26,6086,Chess
2021-03-27,5654,Chess
2021-03-28,5834,Chess
2021-03-29,5887,Chess
2021-03-30,5696,Chess
2021-03-31,5712,Chess
2021-04-01,5604,Chess
2021-04-02,5485,Chess
2021-04-03,5370,Chess
2021-04-04,5675,Chess
2021-04-05,6014,Chess
2021-04-06,5590,Chess
2021-04-07,5641,Chess
2021-04-08,5667,Chess
2021-04-09,5226,Chess
2021-04-10,5165,Chess
2021-04-11,5605,Chess
2021-04-12,5319,Chess
2021-04-13,5344,Chess
2021-04-14,5134,Chess
2021-04-15,4949,Chess
2021-04-16,4760,Chess
2021-04-17,4721,Chess
2021-04-18,4940,Chess
2021-04-19,5011,Chess
2021-04-20,5381,Chess
2021-04-21,5461,Chess
2021-04-22,5020,Chess
2021-04-23,5217,Chess
2021-04-24,4874,Chess
2021-04-25,4953,Chess
2021-04-26,5558,Chess
2021-04-27,5535,Chess
2021-04-28,5081,Chess
2021-04-29,7768,Chess
2021-04-30,5093,Chess
2021-05-01,5015,Chess
2021-05-02,5040,Chess
2021-05-03,5266,Chess
2021-05-04,5024,Chess
2021-05-05,5662,Chess
2021-05-06,4927,Chess
2021-05-07,5485,Chess
2021-05-08,4442,Chess
2021-05-09,4667,Chess
2021-05-10,4891,Chess
2021-05-11,4730,Chess
2021-05-12,5663,Chess
2021-05-13,4683,Chess
2021-05-14,4521,Chess
2021-05-15,4576,Chess
2021-05-16,4714,Chess
2021-05-17,4875,Chess
2021-05-18,4712,Chess
2021-05-19,4574,Chess
2021-05-20,4521,Chess
2021-05-21,4251,Chess
2021-05-22,4579,Chess
2021-05-23,4610,Chess
2021-05-24,4763,Chess
2021-05-25,4608,Chess
2021-05-26,4635,Chess
2021-05-27,4578,Chess
2021-05-28,4768,Chess
2021-05-29,4894,Chess
2021-05-30,4822,Chess
2021-05-31,4636,Chess
2021-06-01,4813,Chess
2021-06-02,4424,Chess
2021-06-03,4532,Chess
2021-06-04,4907,Chess
2021-06-05,4688,Chess
2021-06-06,5107,Chess
2021-06-07,4974,Chess
2021-06-08,4936,Chess
2021-06-09,4676,Chess
2021-06-10,4529,Chess
2021-06-11,4130,Chess
2021-06-12,4049,Chess
2021-06-13,4304,Chess
2021-06-14,4579,Chess
2021-06-15,4614,Chess
2021-06-16,4221,Chess
2021-06-17,4179,Chess
2021-06-18,4300,Chess
2021-06-19,3773,Chess
2021-06-20,4420,Chess
2021-06-21,4214,Chess
2021-06-22,4167,Chess
2021-06-23,4085,Chess
2021-06-24,4147,Chess
2021-06-25,3964,Chess
2021-06-26,3892,Chess
2021-06-27,4133,Chess
2021-06-28,4130,Chess
2021-06-29,4094,Chess
2021-06-30,4108,Chess
2021-07-01,5194,Chess
2021-07-02,4692,Chess
2021-07-03,4575,Chess
2021-07-04,4950,Chess
2021-07-05,5220,Chess
2021-07-06,5172,Chess
2021-07-07,5250,Chess
2021-07-08,5119,Chess
2021-07-09,5034,Chess
2021-07-10,4870,Chess
2021-07-11,4674,Chess
2021-07-12,4918,Chess
2021-07-13,4871,Chess
2021-07-14,4792,Chess
2021-07-15,4754,Chess
2021-07-16,4603,Chess
2021-07-17,4797,Chess
2021-07-18,5129,Chess
2021-07-19,4972,Chess
2021-07-20,5479,Chess
2021-07-21,4980,Chess
2021-07-22,4851,Chess
2021-07-23,4714,Chess
2021-07-24,4689,Chess
2021-07-25,4652,Chess
2021-07-26,4716,Chess
2021-07-27,4749,Chess
2021-07-28,4708,Chess
2021-07-29,4599,Chess
2021-07-30,4577,Chess
2021-07-31,4697,Chess
2021-08-01,4741,Chess
2021-08-02,4581,Chess
2021-08-03,4742,Chess
2021-08-04,5003,Chess
2021-08-05,4880,Chess
2021-08-06,4297,Chess
2021-08-07,4395,Chess
2021-08-08,4880,Chess
2021-08-09,4558,Chess
2021-08-10,4491,Chess
2021-08-11,4617,Chess
2021-08-12,4389,Chess
2021-08-13,4413,Chess
2021-08-14,4635,Chess
2021-08-15,4386,Chess
2021-08-16,4907,Chess
2021-08-17,4584,Chess
2021-08-18,4534,Chess
2021-08-19,4600,Chess
2021-08-20,4623,Chess
2021-08-21,4689,Chess
2021-08-22,4757,Chess
2021-08-23,5084,Chess
2021-08-24,5146,Chess
2021-08-25,5550,Chess
2021-08-26,5347,Chess
2021-08-27,4957,Chess
2021-08-28,4607,Chess
2021-08-29,5091,Chess
2021-08-30,5032,Chess
2021-08-31,4650,Chess
2021-09-01,4662,Chess
2021-09-02,4716,Chess
2021-09-03,4474,Chess
2021-09-04,4367,Chess
2021-09-05,4665,Chess
2021-09-06,4690,Chess
2021-09-07,4837,Chess
2021-09-08,4694,Chess
2021-09-09,4680,Chess
2021-09-10,4443,Chess
2021-09-11,4524,Chess
2021-09-12,5024,Chess
2021-09-13,4806,Chess
2021-09-14,4954,Chess
2021-09-15,7035,Chess
2021-09-16,6001,Chess
2021-09-17,6261,Chess
2021-09-18,4699,Chess
2021-09-19,5107,Chess
2021-09-20,5070,Chess
2021-09-21,5242,Chess
2021-09-22,5439,Chess
2021-09-23,5198,Chess
2021-09-24,4712,Chess
2021-09-25,4533,Chess
2021-09-26,4760,Chess
2021-09-27,4829,Chess
2021-09-28,4661,Chess
2021-09-29,4947,Chess
2021-09-30,5057,Chess
2021-10-01,4845,Chess
2021-10-02,4562,Chess
2021-10-03,4865,Chess
2021-10-04,5110,Chess
2021-10-05,4883,Chess
2021-10-06,5240,Chess
2021-10-07,4660,Chess
2021-10-08,4451,Chess
2021-10-09,4361,Chess
2021-10-10,4588,Chess
2021-10-11,4510,Chess
2021-10-12,4461,Chess
2021-10-13,4572,Chess
2021-10-14,4475,Chess
2021-10-15,4481,Chess
2021-10-16,4335,Chess
2021-10-17,4897,Chess
2021-10-18,4710,Chess
2021-10-19,4807,Chess
2021-10-20,4717,Chess
2021-10-21,4882,Chess
2021-10-22,4773,Chess
2021-10-23,4505,Chess
2021-10-24,4865,Chess
2021-10-25,5116,Chess
2021-10-26,4857,Chess
2021-10-27,4882,Chess
2021-10-28,5123,Chess
2021-10-29,5163,Chess
2021-10-30,4601,Chess
2021-10-31,4664,Chess
2021-11-01,5080,Chess
2021-11-02,5109,Chess
2021-11-03,5021,Chess
2021-11-04,5117,Chess
2021-11-05,5467,Chess
2021-11-06,4807,Chess
2021-11-07,4977,Chess
2021-11-08,4928,Chess
2021-11-09,5505,Chess
2021-11-10,5159,Chess
2021-11-11,5085,Chess
2021-11-12,4755,Chess
2021-11-13,4945,Chess
2021-11-14,5195,Chess
2021-11-15,5124,Chess
2021-11-16,5196,Chess
2021-11-17,5137,Chess
2021-11-18,5236,Chess
2021-11-19,5016,Chess
2021-11-20,4769,Chess
2021-11-21,5003,Chess
2021-11-22,5284,Chess
2021-11-23,5712,Chess
2021-11-24,5414,Chess
2021-11-25,5457,Chess
2021-11-26,5248,Chess
2021-11-27,5406,Chess
2021-11-28,5817,Chess
2021-11-29,5343,Chess
2021-11-30,6184,Chess
2021-12-01,5795,Chess
2021-12-02,5416,Chess
2021-12-03,6305,Chess
2021-12-04,6361,Chess
2021-12-05,6469,Chess
2021-12-06,6004,Chess
2021-12-07,7005,Chess
2021-12-08,6400,Chess
2021-12-09,5747,Chess
2021-12-10,5755,Chess
2021-12-11,6125,Chess
2021-12-12,6067,Chess
2021-12-13,5972,Chess
2021-12-14,5489,Chess
2021-12-15,5582,Chess
2021-12-16,5171,Chess
2021-12-17,4755,Chess
2021-12-18,4819,Chess
2021-12-19,4932,Chess
2021-12-20,5223,Chess
2021-12-21,4923,Chess
2021-12-22,4724,Chess
2021-12-23,4795,Chess
2021-12-24,4756,Chess
2021-12-25,5138,Chess
2021-12-26,6148,Chess
2021-12-27,5735,Chess
2021-12-28,6077,Chess
2021-12-29,5914,Chess
2021-12-30,5515,Chess
2021-12-31,5160,Chess
2022-01-01,5554,Chess
2022-01-02,5986,Chess
2022-01-03,5808,Chess
2022-01-04,6333,Chess
2022-01-05,6069,Chess
2022-01-06,6054,Chess
2022-01-07,5838,Chess
2022-01-08,5828,Chess
2022-01-09,7249,Chess
2022-01-10,6142,Chess
2022-01-11,5893,Chess
2022-01-12,5794,Chess
2022-01-13,5529,Chess
2022-01-14,5154,Chess
2022-01-15,5144,Chess
2022-01-16,5318,Chess
2022-01-17,5320,Chess
2022-01-18,5469,Chess
2022-01-19,5271,Chess
2022-01-20,5223,Chess
2022-01-21,5019,Chess
2022-01-22,4953,Chess
2022-01-23,5597,Chess
2022-01-24,5522,Chess
2022-01-25,5324,Chess
2022-01-26,5192,Chess
2022-01-27,5595,Chess
2022-01-28,5637,Chess
2022-01-29,5329,Chess
2022-01-30,5364,Chess
2022-01-31,5429,Chess
2022-02-01,5399,Chess
2022-02-02,5636,Chess
2022-02-03,5682,Chess
2022-02-04,5223,Chess
2022-02-05,5574,Chess
2022-02-06,5301,Chess
2022-02-07,5835,Chess
2022-02-08,5541,Chess
2022-02-09,5377,Chess
2022-02-10,5967,Chess
2022-02-11,5492,Chess
2022-02-12,5181,Chess
2022-02-13,5931,Chess
2022-02-14,5750,Chess
2022-02-15,5607,Chess
2022-02-16,5332,Chess
2022-02-17,5148,Chess
2022-02-18,5341,Chess
2022-02-19,5122,Chess
2022-02-20,5405,Chess
2022-02-21,5781,Chess
2022-02-22,6233,Chess
2022-02-23,6351,Chess
2022-02-24,5363,Chess
2022-02-25,5251,Chess
2022-02-26,5125,Chess
2022-02-27,5218,Chess
2022-02-28,5297,Chess
2022-03-01,5213,Chess
2022-03-02,5380,Chess
2022-03-03,5561,Chess
2022-03-04,5346,Chess
2022-03-05,4893,Chess
2022-03-06,5347,Chess
2022-03-07,5332,Chess
2022-03-08,5211,Chess
2022-03-09,5227,Chess
2022-03-10,4880,Chess
2022-03-11,4716,Chess
2022-03-12,4966,Chess
2022-03-13,5030,Chess
2022-03-14,4976,Chess
2022-03-15,4992,Chess
2022-03-16,4993,Chess
2022-03-17,4489,Chess
2022-03-18,4536,Chess
2022-03-19,4254,Chess
2022-03-20,4508,Chess
2022-03-21,5078,Chess
2022-03-22,5019,Chess
2022-03-23,4809,Chess
2022-03-24,4717,Chess
2022-03-25,4404,Chess
2022-03-26,4197,Chess
2022-03-27,5103,Chess
2022-03-28,4650,Chess
2022-03-29,4471,Chess
2022-03-30,4845,Chess
2022-03-31,4961,Chess
2022-04-01,4467,Chess
2022-04-02,4196,Chess
2022-04-03,4557,Chess
2022-04-04,5432,Chess
2022-04-05,4580,Chess
2022-04-06,4666,Chess
2022-04-07,4646,Chess
2022-04-08,4622,Chess
2022-04-09,4113,Chess
2022-04-10,4680,Chess
2022-04-11,4565,Chess
2022-04-12,4256,Chess
2022-04-13,4126,Chess
2022-04-14,4296,Chess
2022-04-15,4218,Chess
2022-04-16,4214,Chess
2022-04-17,4537,Chess
2022-04-18,4636,Chess
2022-04-19,4623,Chess
2022-04-20,4499,Chess
2022-04-21,4595,Chess
2022-04-22,4382,Chess
2022-04-23,4047,Chess
2022-04-24,4432,Chess
2022-04-25,4484,Chess
2022-04-26,4509,Chess
2022-04-27,4530,Chess
2022-04-28,4378,Chess
2022-04-29,4346,Chess
2022-04-30,3982,Chess
2022-05-01,4236,Chess
2022-05-02,4511,Chess
2022-05-03,4698,Chess
2022-05-04,5547,Chess
2022-05-05,4261,Chess
2022-05-06,4643,Chess
2022-05-07,4254,Chess
2022-05-08,5842,Chess
2022-05-09,4683,Chess
2022-05-10,6182,Chess
2022-05-11,5431,Chess
2022-05-12,4522,Chess
2022-05-13,4580,Chess
2022-05-14,3825,Chess
2022-05-15,4804,Chess
2022-05-16,4546,Chess
2022-05-17,5153,Chess
2022-05-18,5224,Chess
2022-05-19,4428,Chess
2022-05-20,4338,Chess
2022-05-21,4039,Chess
2022-05-22,4765,Chess
2022-05-23,4394,Chess
2022-05-24,4572,Chess
2022-05-25,4948,Chess
2022-05-26,5033,Chess
2022-05-27,4270,Chess
2022-05-28,4024,Chess
2022-05-29,4738,Chess
2022-05-30,4322,Chess
2022-05-31,4328,Chess
2022-06-01,4490,Chess
2022-06-02,4364,Chess
2022-06-03,4289,Chess
2022-06-04,4029,Chess
2022-06-05,4122,Chess
2022-06-06,4496,Chess
2022-06-07,4438,Chess
2022-06-08,4480,Chess
2022-06-09,4472,Chess
2022-06-10,4320,Chess
2022-06-11,3951,Chess
2022-06-12,4570,Chess
2022-06-13,4367,Chess
2022-06-14,4770,Chess
2022-06-15,4635,Chess
2022-06-16,4459,Chess
2022-06-17,4167,Chess
2022-06-18,4138,Chess
2022-06-19,5007,Chess
2022-06-20,4843,Chess
2022-06-21,4807,Chess
2022-06-22,4673,Chess
2022-06-23,4336,Chess
2022-06-24,4275,Chess
2022-06-25,4274,Chess
2022-06-26,4934,Chess
2022-06-27,4496,Chess
2022-06-28,4329,Chess
2022-06-29,4355,Chess
2022-06-30,4393,Chess
2022-07-01,4324,Chess
2022-07-02,4286,Chess
2022-07-03,4449,Chess
2022-07-04,4911,Chess
2022-07-05,5267,Chess
2022-07-06,4908,Chess
2022-07-07,4551,Chess
2022-07-08,4292,Chess
2022-07-09,4423,Chess
2022-07-10,4425,Chess
2022-07-11,4461,Chess
2022-07-12,4546,Chess
2022-07-13,4590,Chess
2022-07-14,4774,Chess
2022-07-15,4308,Chess
2022-07-16,4747,Chess
2022-07-17,5022,Chess
2022-07-18,4811,Chess
2022-07-19,4971,Chess
2022-07-20,5836,Chess
2022-07-21,5381,Chess
2022-07-22,4896,Chess
2022-07-23,4812,Chess
2022-07-24,5175,Chess
2022-07-25,5276,Chess
2022-07-26,6020,Chess
2022-07-27,5818,Chess
2022-07-28,9835,Chess
2022-07-29,7947,Chess
2022-07-30,6671,Chess
2022-07-31,6560,Chess
2022-08-01,5994,Chess
2022-08-02,5292,Chess
2022-08-03,5233,Chess
2022-08-04,5000,Chess
2022-08-05,5222,Chess
2022-08-06,4824,Chess
2022-08-07,4996,Chess
2022-08-08,4750,Chess
2022-08-09,5574,Chess
2022-08-10,5953,Chess
2022-08-11,5349,Chess
2022-08-12,5297,Chess
2022-08-13,4686,Chess
2022-08-14,4836,Chess
2022-08-15,4895,Chess
2022-08-16,4636,Chess
2022-08-17,4619,Chess
2022-08-18,4750,Chess
2022-08-19,4923,Chess
2022-08-20,4994,Chess
2022-08-21,4958,Chess
2022-08-22,4903,Chess
2022-08-23,4976,Chess
2022-08-24,5152,Chess
2022-08-25,5224,Chess
2022-08-26,4927,Chess
2022-08-27,4732,Chess
2022-08-28,5132,Chess
2022-08-29,4731,Chess
2022-08-30,4651,Chess
2022-08-31,4530,Chess
2022-09-01,4789,Chess
2022-09-02,4798,Chess
2022-09-03,4474,Chess
2022-09-04,4723,Chess
2022-09-05,4614,Chess
2022-09-06,4854,Chess
2022-09-07,4888,Chess
2022-09-08,4755,Chess
2022-09-09,4568,Chess
2022-09-10,4592,Chess
2022-09-11,5137,Chess
2022-09-12,4848,Chess
2022-09-13,5012,Chess
2022-09-14,4955,Chess
2022-09-15,5052,Chess
2022-09-16,4668,Chess
2022-09-17,4478,Chess
2022-09-18,4816,Chess
2022-09-19,5156,Chess
2022-09-20,5341,Chess
2022-09-21,5591,Chess
2022-09-22,5628,Chess
2022-09-23,5259,Chess
2022-09-24,5370,Chess
2022-09-25,5228,Chess
2022-09-26,5298,Chess
2022-09-27,6898,Chess
2022-09-28,5967,Chess
2022-09-29,5233,Chess
2022-09-30,4875,Chess
2022-10-01,4737,Chess
2022-10-02,4849,Chess
2022-10-03,5111,Chess
2022-10-04,4944,Chess
2022-10-05,6646,Chess
2022-10-06,6430,Chess
2022-10-07,5501,Chess
2022-10-08,5188,Chess
2022-10-09,5075,Chess
2022-10-10,5381,Chess
2022-10-11,5210,Chess
2022-10-12,5375,Chess
2022-10-13,5045,Chess
2022-10-14,4886,Chess
2022-10-15,4563,Chess
2022-10-16,4740,Chess
2022-10-17,4936,Chess
2022-10-18,5050,Chess
2022-10-19,4810,Chess
2022-10-20,4938,Chess
2022-10-21,5184,Chess
2022-10-22,4455,Chess
2022-10-23,4390,Chess
2022-10-24,4381,Chess
2022-10-25,5135,Chess
2022-10-26,5005,Chess
2022-10-27,4950,Chess
2022-10-28,4907,Chess
2022-10-29,4444,Chess
2022-10-30,4736,Chess
2022-10-31,5131,Chess
2022-11-01,5422,Chess
2022-11-02,5329,Chess
2022-11-03,5401,Chess
2022-11-04,4852,Chess
2022-11-05,4776,Chess
2022-11-06,5979,Chess
2022-11-07,6824,Chess
2022-11-08,5386,Chess
2022-11-09,5064,Chess
2022-11-10,5012,Chess
2022-11-11,4767,Chess
2022-11-12,4453,Chess
2022-11-13,5276,Chess
2022-11-14,5485,Chess
2022-11-15,5428,Chess
2022-11-16,5298,Chess
2022-11-17,5378,Chess
2022-11-18,5314,Chess
2022-11-19,5425,Chess
2022-11-20,5837,Chess
2022-11-21,5713,Chess
2022-11-22,5386,Chess
2022-11-23,5467,Chess
2022-11-24,5165,Chess
2022-11-25,5603,Chess
2022-11-26,5019,Chess
2022-11-27,5335,Chess
2022-11-28,5146,Chess
2022-11-29,5324,Chess
2022-11-30,5294,Chess
2022-12-01,5092,Chess
2022-12-02,5439,Chess
2022-12-03,4667,Chess
2022-12-04,5220,Chess
2022-12-05,5358,Chess
2022-12-06,5623,Chess
2022-12-07,5567,Chess
2022-12-08,5796,Chess
2022-12-09,5490,Chess
2022-12-10,5268,Chess
2022-12-11,5578,Chess
2022-12-12,5925,Chess
2022-12-13,6141,Chess
2022-12-14,6111,Chess
2022-12-15,5710,Chess
2022-12-16,5786,Chess
2022-12-17,5441,Chess
2022-12-18,5477,Chess
2022-12-19,5840,Chess
2022-12-20,5797,Chess
2022-12-21,6386,Chess
2022-12-22,6240,Chess
2022-12-23,5952,Chess
2022-12-24,6257,Chess
2022-12-25,6406,Chess
2022-12-26,7196,Chess
2022-12-27,7203,Chess
2022-12-28,6990,Chess
2022-12-29,7111,Chess
2022-12-30,7430,Chess
2022-12-31,6635,Chess
2018-01-01,3239,Backgammon
2018-01-02,2480,Backgammon
2018-01-03,2228,Backgammon
2018-01-04,2181,Backgammon
2018-01-05,2153,Backgammon
2018-01-06,2403,Backgammon
2018-01-07,2485,Backgammon
2018-01-08,1945,Backgammon
2018-01-09,2036,Backgammon
2018-01-10,2020,Backgammon
2018-01-11,1918,Backgammon
2018-01-12,1952,Backgammon
2018-01-13,2389,Backgammon
2018-01-14,2647,Backgammon
2018-01-15,2072,Backgammon
2018-01-16,1925,Backgammon
2018-01-17,2009,Backgammon
2018-01-18,1796,Backgammon
2018-01-19,1819,Backgammon
2018-01-20,2062,Backgammon
2018-01-21,2231,Backgammon
2018-01-22,1938,Backgammon
2018-01-23,1770,Backgammon
2018-01-24,1729,Backgammon
2018-01-25,1810,Backgammon
2018-01-26,1884,Backgammon
2018-01-27,2103,Backgammon
2018-01-28,2232,Backgammon
2018-01-29,1854,Backgammon
2018-01-30,1832,Backgammon
2018-01-31,1641,Backgammon
2018-02-01,1719,Backgammon
2018-02-02,1867,Backgammon
2018-02-03,2086,Backgammon
2018-02-04,2115,Backgammon
2018-02-05,2209,Backgammon
2018-02-06,1677,Backgammon
2018-02-07,1590,Backgammon
2018-02-08,1642,Backgammon
2018-02-09,1782,Backgammon
2018-02-10,2014,Backgammon
2018-02-11,2293,Backgammon
2018-02-12,1915,Backgammon
2018-02-13,1807,Backgammon
2018-02-14,1769,Backgammon
2018-02-15,1722,Backgammon
2018-02-16,1690,Backgammon
2018-02-17,2076,Backgammon
2018-02-18,2329,Backgammon
2018-02-19,2038,Backgammon
2018-02-20,1773,Backgammon
2018-02-21,1761,Backgammon
2018-02-22,1727,Backgammon
2018-02-23,1861,Backgammon
2018-02-24,2006,Backgammon
2018-02-25,2287,Backgammon
2018-02-26,1894,Backgammon
2018-02-27,1685,Backgammon
2018-02-28,1736,Backgammon
2018-03-01,1761,Backgammon
2018-03-02,1846,Backgammon
2018-03-03,2159,Backgammon
2018-03-04,2270,Backgammon
2018-03-05,1800,Backgammon
2018-03-06,1616,Backgammon
2018-03-07,1662,Backgammon
2018-03-08,1688,Backgammon
2018-03-09,1755,Backgammon
2018-03-10,1844,Backgammon
2018-03-11,1931,Backgammon
2018-03-12,1795,Backgammon
2018-03-13,1677,Backgammon
2018-03-14,1736,Backgammon
2018-03-15,1641,Backgammon
2018-03-16,1549,Backgammon
2018-03-17,1833,Backgammon
2018-03-18,1982,Backgammon
2018-03-19,1629,Backgammon
2018-03-20,1660,Backgammon
2018-03-21,1675,Backgammon
2018-03-22,1680,Backgammon
2018-03-23,1669,Backgammon
2018-03-24,1814,Backgammon
2018-03-25,1969,Backgammon
2018-03-26,1772,Backgammon
2018-03-27,1849,Backgammon
2018-03-28,1627,Backgammon
2018-03-29,1756,Backgammon
2018-03-30,1939,Backgammon
2018-03-31,2067,Backgammon
2018-04-01,2299,Backgammon
2018-04-02,2116,Backgammon
2018-04-03,1852,Backgammon
2018-04-04,1866,Backgammon
2018-04-05,2007,Backgammon
2018-04-06,1886,Backgammon
2018-04-07,1980,Backgammon
2018-04-08,2426,Backgammon
2018-04-09,1867,Backgammon
2018-04-10,1756,Backgammon
2018-04-11,2446,Backgammon
2018-04-12,1583,Backgammon
2018-04-13,1657,Backgammon
2018-04-14,1859,Backgammon
2018-04-15,2044,Backgammon
2018-04-16,1736,Backgammon
2018-04-17,1675,Backgammon
2018-04-18,1623,Backgammon
2018-04-19,1640,Backgammon
2018-04-20,1571,Backgammon
2018-04-21,1971,Backgammon
2018-04-22,1815,Backgammon
2018-04-23,1692,Backgammon
2018-04-24,1523,Backgammon
2018-04-25,1527,Backgammon
2018-04-26,1555,Backgammon
2018-04-27,1552,Backgammon
2018-04-28,1808,Backgammon
2018-04-29,1896,Backgammon
2018-04-30,1925,Backgammon
2018-05-01,3001,Backgammon
2018-05-02,1841,Backgammon
2018-05-03,1619,Backgammon
2018-05-04,1599,Backgammon
2018-05-05,1696,Backgammon
2018-05-06,1787,Backgammon
2018-05-07,1676,Backgammon
2018-05-08,1644,Backgammon
2018-05-09,1683,Backgammon
2018-05-10,1783,Backgammon
2018-05-11,1666,Backgammon
2018-05-12,1849,Backgammon
2018-05-13,2018,Backgammon
2018-05-14,2632,Backgammon
2018-05-15,5697,Backgammon
2018-05-16,2969,Backgammon
2018-05-17,1623,Backgammon
2018-05-18,1620,Backgammon
2018-05-19,1671,Backgammon
2018-05-20,1855,Backgammon
2018-05-21,1719,Backgammon
2018-05-22,1551,Backgammon
2018-05-23,1432,Backgammon
2018-05-24,1513,Backgammon
2018-05-25,1607,Backgammon
2018-05-26,1843,Backgammon
2018-05-27,2067,Backgammon
2018-05-28,1849,Backgammon
2018-05-29,1811,Backgammon
